remainingtime, autonomousrobot, alarm, robotx, roboty, robotangle, treesstate, batterylevel, temperature, waterlevel, groundtankwaterlevel, leaksnumber, usedkeys, clicks, others 
511, 1, -1, 0.05581590533256531, 9.536723136901855, -3.0463356971740723, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 56, 50, 60, 99.7301587301587, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherClick
510, 1, -1, 1.2952096462249756, 9.630393028259277, -3.0650763511657715, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 55, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak1, -1
509, 1, -1, 0.20460385084152222, 9.023877143859863, -2.520473003387451, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 55, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus, -1
508, 1, -1, 1.2003318071365356, 9.768301010131836, -2.50138258934021, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 54, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus, -1
507, 1, -1, -0.015797989442944527, 9.497225761413574, -3.0364036560058594, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 54, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-push, -1
506, 1, -1, 1.223089337348938, 9.599861145019531, -3.059039354324341, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 53, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus, -1
505, 1, -1, 0.13323937356472015, 8.992230415344238, -2.5203919410705566, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 53, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, push-push, -1
504, 1, -1, 1.1286664009094238, 9.736282348632812, -2.5029027462005615, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 52, 50, 60, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
503, 1, -1, -0.04779098182916641, 9.506059646606445, -3.055234432220459, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 52, 50, 60, 100, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
502, 1, -1, 1.1454800367355347, 9.57017707824707, -3.0851199626922607, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 51, 50, 60, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
501, 1, -1, 0.085179403424263, 8.998759269714355, -2.550244092941284, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 51, 50, 60, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, -1, -1
500, 0, -1, 1.1011972427368164, 9.714737892150879, -2.5290701389312744, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 50, 50, 60, 99.77777777777777, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, -1, -1, -1
499, 0, -1, 0.9730634689331055, 9.648849487304688, -2.632593870162964, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 50, 50, 60, 99.79365079365076, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left, -1, -1
498, 0, -1, 0.9730497598648071, 9.647886276245117, -2.35313081741333, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 49, 50, 60, 99.38095238095232, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
497, 0, -1, 0.9726896286010742, 9.64705753326416, -1.8171417713165283, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 49, 50, 60, 98.82539682539675, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-back-back, -1, -1
496, 0, -1, 1.3903837203979492, 12.04849624633789, -1.744094967842102, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 48, 50, 60, 98.26984126984118, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back, -1, -1
495, 0, -1, 1.8646035194396973, 14.780868530273438, -1.7430481910705566, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 48, 52.6661290548954, 60, 97.15873015873004, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back, -1, -1
494, 0, -1, 2.3721797466278076, 17.70126724243164, -1.7413889169692993, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 47, 50, 60, 96.0476190476189, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-back-left-left, -1, -1
493, 0, -1, 2.4188156127929688, 17.962615966796875, -1.6261193752288818, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 47, 50, 60, 94.93650793650775, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
492, 0, -1, 2.4155797958374023, 17.890493392944336, -1.4537957906723022, tru0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 46, 50, 60, 93.82539682539661, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
491, 0, -1, 2.415828227996826, 17.861183166503906, -1.0602267980575562, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 46, 50, 50, 92.71428571428547, fals0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-space, -1, -1
490, 1, -1, 2.4156386852264404, 17.853389739990234, -0.8477997779846191, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 45, 50, 50, 91.60317460317432, tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, right, -1, -1
489, 1, -1, 2.4156386852264404, 17.853389739990234, -0.8477997779846191, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 45, 50, 50, 89.93650793650768, tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-right-right-right-right, -1, -1
488, 1, -1, 2.4165234565734863, 17.853755950927734, -1.2610100507736206, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 44, 50, 50, 88.26984126984104, tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0fals0.0fals0.0false, -1, wrench, -1
487, 1, -1, 2.419510841369629, 17.85273551940918, -1.7929270267486572, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 44, 50, 50, 87.38095238095212, fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0false, -1, clickLeak0-wrench-clickLeak4-wrench, -1
486, 1, -1, 2.4213955402374268, 17.851478576660156, -2.254401683807373, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 43, 50, 50, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak5-minus-minus, -1
485, 1, -1, 1.7604329586029053, 17.163299560546875, -2.347309112548828, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 43, 50, 50, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
484, 1, -1, 1.1250433921813965, 16.51628875732422, -2.346492290496826, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 42, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
483, 1, -1, 0.6492190361022949, 16.042699813842773, -2.3619532585144043, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 42, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
482, 1, -1, 2.1591434478759766, 17.538131713867188, -2.360564947128296, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 41, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
481, 1, -1, 2.1591434478759766, 17.538131713867188, -2.360564947128296, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 41, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-plus, -1
480, 0, -1, 2.2983312606811523, 17.676626205444336, -1.9978126287460327, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 40, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherkeyDown-otherkeyUp
479, 0, -1, 2.296734094619751, 17.678220748901367, -1.4527063369750977, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 40, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench, -1
478, 0, -1, 2.2963674068450928, 17.67825698852539, -1.408016324043274, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 39, 50, 40, 87.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak5, otherkeyDown-otherkeyUp
477, 0, 5, 2.2963674068450928, 17.67825698852539, -1.408016324043274, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 39, 50, 40, 88.26984126984101, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-push, -1
476, 0, -1, 2.256707191467285, 17.80426597595215, -1.6550922393798828, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 38, 50, 40, 93.12698412698387, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, back-front-front-front-front-front, -1, -1
475, 0, -1, 2.1246554851531982, 16.33072280883789, -1.654891848564148, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 38, 50.39301064786765, 40, 97.26984126984102, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, otherClick
474, 0, -1, 2.1246378421783447, 16.328933715820312, -1.655795693397522, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 37, 50.79266380843119, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front, removeAlarm, otherClick
473, 0, -1, 1.9069159030914307, 13.804471969604492, -1.6579439640045166, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 37, 52.25017042435934, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, plus, -1
472, 0, -1, 1.6575075387954712, 10.899378776550293, -1.655650019645691, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 36, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front, minus, -1
471, 0, -1, 1.5575932264328003, 9.708271026611328, -1.9582983255386353, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 36, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right-right, -1, -1
470, 1, -1, 1.5581907033920288, 9.708084106445312, -2.140709638595581, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 35, 50, 40, 99.88888888888889, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, right-right-right-right-right-right-right-right-right-left-left-left-left-left-left-left-left-left, -1, -1
469, 1, -1, 1.5581907033920288, 9.708084106445312, -2.140709638595581, tru0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0fals0.0true, 35, 50, 40, 99.6111111111111, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
468, 1, -1, 1.5589972734451294, 9.707430839538574, -1.6509169340133667, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 34, 50, 40, 99.33333333333331, fals0.0tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-wrench, -1
467, 1, -1, 1.5564574003219604, 9.707533836364746, -1.1114332675933838, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 34, 50, 40, 99.2222222222222, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak1-plus, -1
466, 1, -1, 1.5556713342666626, 9.707786560058594, -0.5910875201225281, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 33, 50, 40, 99.2222222222222, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-push, -1
465, 1, -1, 1.5547020435333252, 9.707863807678223, -0.0822727233171463, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 33, 50, 40, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, -1, push-push-push-push, -1
464, 1, -1, 1.553691029548645, 9.70617961883545, 0.46568232774734497, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 32, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, -1, push, -1
463, 1, -1, 1.552087664604187, 9.705031394958496, 0.9500224590301514, tru0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 32, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-clickLeak4, -1
462, 1, -1, 2.3151440620422363, 10.886991500854492, 1.0023607015609741, tru0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 31, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
461, 1, -1, 2.9201571941375732, 11.849252700805664, 1.0135746002197266, tru0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 31, 50, 40, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
460, 1, -1, 3.369374990463257, 12.582666397094727, 1.0300709009170532, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 30, 50, 30, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, -1, -1
459, 1, -1, 3.6865897178649902, 13.110865592956543, 1.0295923948287964, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 30, 50, 30, 99.97619047619047, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, wrench, -1
458, 1, -1, 2.6132402420043945, 11.319743156433105, 1.0315457582473755, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 29, 50, 30, 99.97619047619047, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, clickLeak6, -1
457, 1, -1, 2.6132402420043945, 11.319743156433105, 1.0315457582473755, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 29, 50, 30, 99.97619047619047, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
456, 1, -1, 2.4914848804473877, 11.116812705993652, 1.414145827293396, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 28, 50, 30, 99.97619047619047, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus, -1
455, 1, -1, 2.4916350841522217, 11.118180274963379, 1.9394844770431519, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 28, 50, 30, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push, -1
454, 1, -1, 2.491483688354492, 11.118902206420898, 2.468381404876709, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 27, 50, 30, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, minus-plus, -1
453, 1, -1, 2.4903478622436523, 11.118993759155273, 3.0053815841674805, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 27, 50, 30, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-push, -1
452, 1, -1, 2.356311798095703, 11.089231491088867, -2.914381265640259, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 26, 50, 30, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, plus-minus-push, -1
451, 1, 3, 1.3997889757156372, 10.841140747070312, -2.882218360900879, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 26, 50, 20, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, push-push-push, -1
450, 0, -1, 0.6877195835113525, 10.649343490600586, -2.8690388202667236, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 25, 50, 20, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
449, 0, -1, 0.7899174690246582, 10.677970886230469, -2.8685970306396484, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 25, 55.19290758669946, 20, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
448, 0, -1, 0.7899165153503418, 10.677970886230469, -2.868589162826538, fals0.0fals0.0tru0.0fals0.0tru0.0tru0.0tru0.0fals0.0true, 24, 60.385821246217276, 20, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, removeAlarm, otherClick
447, 0, -1, 0.7899168133735657, 10.677970886230469, -2.8685784339904785, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 24, 57.05248791288394, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, space, -1, otherkeyDown-otherkeyUp
446, 0, -1, 0.789341151714325, 10.677314758300781, -2.6089284420013428, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 23, 53.719154579550604, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
445, 0, -1, 0.7882531881332397, 10.675917625427246, -2.086115598678589, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 23, 50.38582124621727, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
444, 0, -1, 0.7869052886962891, 10.676000595092773, -1.5554468631744385, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 22, 50, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left, -1, -1
443, 0, -1, 0.8108429312705994, 10.634542465209961, -1.0375396013259888, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 22, 50, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-left-front-front-front, -1, -1
442, 0, -1, 2.2880194187164307, 8.120203018188477, -1.039506435394287, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 21, 50, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
441, 0, -1, 3.3482964038848877, 6.476516246795654, -0.8824829459190369, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 21, 50, 10, 100, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-left-front-front, -1, -1
440, 0, -1, 4.738338470458984, 4.655186653137207, -0.9869278073310852, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 20, 50, 10, 99.88888888888889, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, front-right-front-front-front, -1, -1
439, 0, 0, 6.319559097290039, 2.262375593185425, -0.9866118431091309, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0fals0.0true, 20, 50, 10, 99.33333333333331, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, front-front-front, -1, -1
438, 0, -1, 7.870978832244873, -0.09300998598337173, -0.9897806644439697, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 19, 50, 10, 98.77777777777774, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, front, -1, -1
437, 0, -1, 7.897219181060791, -0.13306884467601776, -0.9903155565261841, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 19, 50, 10, 98.22222222222217, fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0false, -1, removeAlarm-wrench, otherClick
436, 0, -1, 8.028348922729492, -0.33300432562828064, -0.9913345575332642, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 18, 50, 10, 98.11111111111106, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, front-front, clickLeak4, -1
435, 0, -1, 9.575146675109863, -2.6911556720733643, -0.9900038242340088, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 18, 50, 10, 97.99999999999994, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
434, 0, -1, 11.149215698242188, -5.088906288146973, -0.9887500405311584, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 17, 50, 10, 97.44444444444437, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
433, 0, -1, 12.730073928833008, -7.482073783874512, -0.9850058555603027, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 17, 50, 10, 96.8888888888888, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
432, 0, -1, 14.31756591796875, -9.871520042419434, -0.9818442463874817, fals0.0fals0.0tru0.0fals0.0fals0.0tru0.0tru0.0tru0.0true, 16, 50, 10, 96.33333333333323, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-left-left, -1, -1
431, 0, -1, 14.478047370910645, -10.10851001739502, -0.7044662833213806, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 16, 50, 0, 95.77777777777766, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, spac0.0right-right, -1, -1
430, 1, -1, 14.500259399414062, -10.156301498413086, -1.1095401048660278, fals0.0fals0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 15, 50, 0, 95.11111111111097, tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, right-right-right-right-right-right-right-right-right-front-front, -1, -1
429, 1, -1, 14.734332084655762, -10.627205848693848, -1.1093051433563232, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 15, 50, 0, 93.99999999999983, tru0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, front-front-front-front-front-front-front-front-front-front-front-front-front-front-front-front, -1, -1
428, 1, -1, 14.734332084655762, -10.627205848693848, -1.1093051433563232, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 14, 50, 0, 92.9999999999998, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0tru0.0fals0.0false, -1, wrench-clickLeak0, -1
427, 1, -1, 14.734332084655762, -10.627205848693848, -1.1093051433563232, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 14, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, wrench-clickLeak6, -1
426, 1, -1, 14.73544692993164, -10.626044273376465, -0.7316040992736816, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 13, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
425, 1, -1, 14.735660552978516, -10.624679565429688, -0.2154412418603897, fals0.0tru0.0tru0.0fals0.0fals0.0fals0.0tru0.0tru0.0true, 13, 50, 0, 92.55555555555534, fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0fals0.0false, -1, -1, -1
